0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 0.619983 
0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 0.610904 
0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 0.597884 
0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 0.580615 
0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 0.558706 
0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 0.531685 
0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 0.499006 
0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 0.460048 
0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 0.414128 
0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 0.3605 
0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 0.29837 
0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 0.226899 
0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 0.145213 
0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 0.0524136 
